import time: self [us] | cumulative | imported package
import time:      1019 |       2477 |                               sympy.polys.matrices.linsolve
import time:      1614 |       4091 |                             sympy.integrals.laplace
import time:      2186 |       6276 |                           sympy.integrals.transforms
import time:       542 |        542 |                           sympy.integrals.singularityfunctions
import time:       741 |      11260 |                         sympy.integrals
import time:        23 |      11283 |                       sympy.integrals.integrals
import time:      1111 |      13275 |                     sympy.concrete.summations
import time:       796 |      15347 |                   sympy.concrete.products
import time:       552 |      15898 |                 sympy.concrete
import time:       703 |        703 |                       sympy.simplify.gammasimp
import time:       653 |       1356 |                     sympy.simplify.combsimp
import time:       773 |        773 |                     sympy.simplify.cse_opts
import time:       973 |        973 |                       sympy.simplify.powsimp
import time:      1712 |       2684 |                     sympy.simplify.hyperexpand
import time:       589 |        589 |                       sympy.simplify.sqrtdenest
import time:       841 |       1430 |                     sympy.simplify.radsimp
import time:       720 |        720 |                       sympy.simplify.cse_main
import time:       566 |        566 |                       sympy.strategies.tree
import time:       869 |       2154 |                     sympy.simplify.trigsimp
import time:      1648 |      10043 |                   sympy.simplify.simplify
import time:       777 |        777 |                   sympy.simplify.fu
import time:       691 |        691 |                   sympy.simplify.epathtools
import time:       991 |        991 |                   sympy.simplify.ratsimp
import time:       702 |      13203 |                 sympy.simplify
import time:       724 |        724 |                     sympy.solvers.polysys
import time:       575 |        575 |                     sympy.solvers.bivariate
import time:      1550 |       2848 |                   sympy.solvers.solvers
import time:      1128 |       1128 |                       sympy.solvers.solveset
import time:      1362 |       2489 |                     sympy.solvers.diophantine.diophantine
import time:       533 |       3022 |                   sympy.solvers.diophantine
import time:      1033 |       1033 |                   sympy.solvers.recurr
import time:       530 |        530 |                       sympy.solvers.deutils
import time:      1003 |       1003 |                         sympy.solvers.ode.riccati
import time:       821 |        821 |                         sympy.solvers.ode.hypergeometric
import time:       493 |        493 |                           sympy.solvers.ode.subscheck
import time:       643 |       1135 |                         sympy.solvers.ode.nonhomogeneous
import time:       938 |        938 |                           sympy.solvers.pde
import time:       769 |       1706 |                         sympy.solvers.ode.lie_group
import time:      1534 |       6198 |                       sympy.solvers.ode.single
import time:      1271 |       7997 |                     sympy.solvers.ode.ode
import time:      1219 |       1219 |                     sympy.solvers.ode.systems
import time:       933 |      10149 |                   sympy.solvers.ode
import time:       819 |        819 |                   sympy.solvers.inequalities
import time:       618 |        618 |                   sympy.solvers.decompogen
import time:       731 |        731 |                   sympy.solvers.simplex
import time:      1023 |      20241 |                 sympy.solvers
import time:       447 |        447 |                     sympy.geometry.exceptions
import time:      5954 |       5954 |                       sympy.sets.handlers.intersection
import time:      3044 |       3044 |                       sympy.sets.handlers.union
import time:      2128 |      11126 |                     sympy.geometry.entity
import time:      1150 |      12722 |                   sympy.geometry.point
import time:      1012 |       1012 |                     sympy.geometry.util
import time:      2342 |       3353 |                   sympy.geometry.line
import time:      1132 |       1132 |                   sympy.geometry.plane
import time:      1515 |       1515 |                     sympy.geometry.polygon
import time:      1354 |       2868 |                   sympy.geometry.ellipse
import time:      1045 |       1045 |                   sympy.geometry.curve
import time:      1550 |       1550 |                   sympy.geometry.parabola
import time:       802 |      23470 |                 sympy.geometry
import time:      1441 |       1441 |                   sympy.parsing.sympy_parser
import time:       770 |       2211 |                 sympy.parsing
import time:      1223 |       1223 |                   sympy.algebras.quaternion
import time:       874 |       2097 |                 sympy.algebras
import time:       980 |        980 |                       sympy.plotting.backends
import time:      1374 |       1374 |                         sympy.plotting.utils
import time:       759 |        759 |                             sympy.plotting.intervalmath.interval_membership
import time:      1235 |       1994 |                           sympy.plotting.intervalmath.interval_arithmetic
import time:       761 |        761 |                           sympy.plotting.intervalmath.lib_interval
import time:      1188 |       3941 |                         sympy.plotting.intervalmath
import time:      1835 |       7149 |                       sympy.plotting.series
import time:      1249 |       9377 |                     sympy.plotting.backends.base_backend
import time:      1023 |       1023 |                       sympy.plotting.backends.matplotlibbackend.matplotlib
import time:       741 |       1764 |                     sympy.plotting.backends.matplotlibbackend
import time:       913 |        913 |                         sympy.plotting.textplot
import time:      1006 |       1918 |                       sympy.plotting.backends.textbackend.text
import time:       829 |       2746 |                     sympy.plotting.backends.textbackend
import time:       919 |        919 |                     sympy.plotting.plotgrid
import time:     79473 |      94277 |                   sympy.plotting.plot
import time:       690 |        690 |                   sympy.plotting.plot_implicit
import time:       554 |        554 |                   sympy.plotting.pygletplot
import time:       874 |      96393 |                 sympy.plotting
import time:       843 |        843 |                   sympy.interactive.printing
import time:       649 |        649 |                   sympy.interactive.session
import time:       595 |        595 |                   sympy.interactive.traversal
import time:       683 |       2770 |                 sympy.interactive
import time:      1659 |     513616 |               sympy
import time:      1173 |       1173 |               torch.utils._sympy.numbers
import time:      5178 |     520796 |             torch.utils._sympy.functions
import time:      1029 |       1029 |             torch.utils._sympy.solve
import time:       964 |        964 |               torch.utils._sympy.interp
import time:      2303 |       3267 |             torch.utils._sympy.value_ranges
import time:      1514 |       1514 |             torch.utils._sympy.singleton_int
import time:      1131 |       1131 |             torch.utils._sympy.symbol
import time:     10802 |     541608 |           torch.fx.experimental.symbolic_shapes
import time:       756 |     542363 |         torch._functorch._aot_autograd.functional_utils
import time:      1045 |       1045 |           torch.testing._internal
import time:      1935 |       2980 |         torch.testing._internal.logging_tensor
import time:      1475 |     546817 |       torch.utils.checkpoint
import time:      1245 |       1245 |       transformers.distributed
import time:      1159 |       1159 |       transformers.integrations.accelerate
import time:      1031 |       1031 |       transformers.integrations.eager_paged
import time:      1034 |       1034 |         transformers.modeling_flash_attention_utils
import time:      1351 |       1351 |         transformers.integrations.npu_flash_attention
import time:      1466 |       3850 |       transformers.integrations.flash_attention
import time:      1041 |       1041 |       transformers.integrations.flash_paged
import time:       207 |        207 |               _lsprof
import time:      1038 |       1038 |               profile
import time:       910 |       2154 |             cProfile
import time:      2543 |       2543 |             pstats
import time:       459 |        459 |                   termios
import time:       746 |       1204 |                 getpass
import time:      5926 |       7129 |               torch._dynamo.config
import time:       884 |       8012 |             torch._dynamo.distributed
import time:      2446 |       2446 |               torch._functorch.config
import time:       807 |        807 |               torch.utils._triton
import time:       701 |        701 |                     torch._numpy._casting_dicts
import time:       802 |       1503 |                   torch._numpy._dtypes_impl
import time:       600 |        600 |                   torch._numpy._util
import time:       925 |        925 |                     torch._numpy._dtypes
import time:       782 |       1707 |                   torch._numpy._normalizations
import time:      2265 |       6074 |                 torch._numpy.fft
import time:       955 |        955 |                 torch._numpy.linalg
import time:       786 |        786 |                 torch._numpy.random
import time:      1227 |       1227 |                   torch._numpy._funcs_impl
import time:      1001 |       1001 |                   torch._numpy._reductions_impl
import time:      1288 |       3514 |                 torch._numpy._funcs
import time:       702 |        702 |                 torch._numpy._getlimits
import time:       490 |        490 |                     torch._numpy._binary_ufuncs_impl
import time:       546 |        546 |                     torch._numpy._unary_ufuncs_impl
import time:      1001 |       2036 |                   torch._numpy._ufuncs
import time:       884 |       2920 |                 torch._numpy._ndarray
import time:       741 |      15690 |               torch._numpy
import time:       389 |        389 |                   triton
import time:        26 |        414 |                 triton.compiler
import time:        25 |        439 |               triton.compiler.compiler
import time:      4475 |      23856 |             torch._dynamo.utils
import time:      1484 |       1484 |             torch._dynamo.exc
import time:      1220 |       1220 |               torch._inductor.test_operators
import time:      1545 |       1545 |                   torch._dynamo.bytecode_analysis
import time:      2228 |       3773 |                 torch._dynamo.bytecode_transformation
import time:      2032 |       5804 |               torch._dynamo.resume_execution
import time:      1002 |       1002 |                   torch._dynamo.current_scope_id
import time:     17034 |      17034 |                   torch._dynamo.source
import time:      1755 |      19790 |                 torch._dynamo.variables.base
import time:      1153 |       1153 |                     torch.utils._device
import time:      1039 |       1039 |                     torch._dynamo.mutation_guard
import time:       616 |        616 |                       torch._dynamo.external_utils
import time:       655 |        655 |                         torch._dynamo.backends
import time:       890 |       1545 |                       torch._dynamo.backends.registry
import time:       622 |        622 |                       torch._dynamo.code_context
import time:      1397 |       1397 |                         torch._dynamo.types
import time:      1054 |       2451 |                       torch._dynamo.hooks
import time:      1701 |       6933 |                     torch._dynamo.eval_frame
import time:      2786 |      11909 |                   torch._dynamo.guards
import time:      2401 |       2401 |                   torch._dynamo.replay_record
import time:       869 |        869 |                   torch._dynamo.variables.constant
import time:      1037 |       1037 |                     torch._dynamo.device_interface
import time:      1003 |       1003 |                       torch._dynamo.polyfills
import time:       522 |        522 |                               torch.distributed._composable_state
import time:       768 |       1290 |                             torch.distributed._composable.contract
import time:       962 |       2251 |                           torch.distributed._composable.checkpoint_activation
import time:       689 |        689 |                                       torch.distributed.algorithms._checkpoint
import time:      1489 |       2177 |                                     torch.distributed.algorithms._checkpoint.checkpoint_wrapper
import time:      3462 |       3462 |                                     torch.distributed.fsdp.api
import time:      1167 |       6806 |                                   torch.distributed.fsdp._common_utils
import time:       823 |        823 |                                     torch.testing._internal.distributed
import time:       816 |       1639 |                                   torch.testing._internal.distributed.fake_pg
import time:       680 |        680 |                                                 torch.distributed._shard.common_op_utils
import time:       559 |       1238 |                                               torch.distributed._shard.op_registry_utils
import time:       913 |        913 |                                                   torch.distributed._shard.metadata
import time:      1339 |       1339 |                                                     torch.distributed._shard.sharded_tensor.metadata
import time:      1267 |       1267 |                                                     torch.distributed._shard.sharding_spec._internals
import time:      1585 |       4190 |                                                   torch.distributed._shard.sharding_spec.api
import time:       552 |        552 |                                                     torch.distributed._shard._utils
import time:      1078 |       1078 |                                                     torch.distributed._shard.sharded_tensor.shard
import time:       924 |        924 |                                                     torch.distributed._shard.sharded_tensor.utils
import time:      1211 |       3764 |                                                   torch.distributed._shard.sharding_spec.chunk_sharding_spec
import time:      1097 |       9963 |                                                 torch.distributed._shard.sharding_spec
import time:       997 |        997 |                                                       torch.distributed.nn.functional
import time:       554 |       1551 |                                                     torch.distributed.nn
import time:        24 |       1574 |                                                   torch.distributed.nn.functional
import time:       875 |       2448 |                                                 torch.distributed._shard.sharded_tensor.reshard
import time:      1770 |      14181 |                                               torch.distributed._shard.sharded_tensor.api
import time:       938 |        938 |                                                 torch.distributed._shard.sharded_tensor._ops.misc_ops
import time:       873 |        873 |                                                   torch.distributed._shard.sharded_tensor._ops._common
import time:      1225 |       2097 |                                                 torch.distributed._shard.sharded_tensor._ops.tensor_ops
import time:       842 |        842 |                                                   torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops
import time:       588 |        588 |                                                   torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops._common
import time:       910 |       2339 |                                                 torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding
import time:       714 |        714 |                                                 torch.distributed._shard.sharding_spec.chunk_sharding_spec_ops.embedding_bag
import time:       930 |        930 |                                                 torch.distributed._shard.sharded_tensor._ops.binary_cmp
import time:      1169 |       1169 |                                                 torch.distributed._shard.sharded_tensor._ops.init
import time:      1035 |       9220 |                                               torch.distributed._shard.sharded_tensor._ops
import time:       817 |      25454 |                                             torch.distributed._shard.sharded_tensor
import time:       813 |        813 |                                             torch.distributed._shard.sharder
import time:      1138 |       1138 |                                               torch.distributed._shard.sharding_plan.api
import time:       648 |       1786 |                                             torch.distributed._shard.sharding_plan
import time:      1130 |      29181 |                                           torch.distributed._shard.api
import time:       727 |      29907 |                                         torch.distributed._shard
import time:        15 |      29922 |                                       torch.distributed._shard.sharded_tensor
import time:        23 |      29945 |                                     torch.distributed._shard.sharded_tensor.api
import time:       710 |        710 |                                     torch.distributed.fsdp._shard_utils
import time:       713 |      31367 |                                   torch.distributed.fsdp._fsdp_extensions
import time:      2682 |      42492 |                                 torch.distributed.fsdp._flat_param
import time:       691 |        691 |                                   torch.distributed.fsdp._traversal_utils
import time:      1078 |       1078 |                                     torch.distributed.algorithms._comm_hooks.default_hooks
import time:      1044 |       2122 |                                   torch.distributed.algorithms._comm_hooks
import time:       771 |        771 |                                   torch.distributed.fsdp._dynamo_utils
import time:       920 |        920 |                                     torch.distributed.fsdp._exec_order_utils
import time:       702 |        702 |                                     torch.distributed.fsdp._limiter_utils
import time:       918 |        918 |                                     torch.distributed.fsdp.wrap
import time:       625 |        625 |                                           torch.distributed.tensor.parallel._utils
import time:      1228 |       1228 |                                           torch.distributed.tensor.parallel.style
import time:       774 |       2627 |                                         torch.distributed.tensor.parallel.api
import time:       907 |        907 |                                         torch.distributed.tensor.parallel.loss
import time:       698 |       4231 |                                       torch.distributed.tensor.parallel
import time:       790 |        790 |                                       torch.distributed.tensor.parallel._data_parallel_utils
import time:       917 |       5937 |                                     torch.distributed.tensor.parallel.fsdp
import time:       355 |        355 |                                     torchdistx
import time:      1341 |      10171 |                                   torch.distributed.fsdp._init_utils
import time:      1232 |       1232 |                                   torch.distributed.fsdp._runtime_utils
import time:       801 |        801 |                                   torch.distributed.fsdp._wrap_utils
import time:      1375 |       1375 |                                     torch.distributed._state_dict_utils
import time:      1329 |       1329 |                                     torch.distributed.fsdp._debug_utils
import time:      2791 |       5495 |                                   torch.distributed.fsdp._optim_utils
import time:       583 |        583 |                                     torch.distributed.fsdp._unshard_param_utils
import time:      1044 |       1627 |                                   torch.distributed.fsdp._state_dict_utils
import time:      1713 |      24619 |                                 torch.distributed.fsdp.fully_sharded_data_parallel
import time:       646 |      67756 |                               torch.distributed.fsdp
import time:        29 |      67785 |                             torch.distributed.fsdp._common_utils
import time:       835 |      68619 |                           torch.distributed._composable.fully_shard
import time:       808 |        808 |                           torch.distributed._composable.replicate
import time:       934 |      72610 |                         torch.distributed._composable
import time:      2281 |       2281 |                         torch.distributed._composable.fsdp._fsdp_api
import time:       862 |        862 |                             torch._dynamo.compiled_autograd
import time:      1815 |       2676 |                           torch.distributed._composable.fsdp._fsdp_common
import time:      3081 |       3081 |                                   torch.distributed._composable.fsdp._fsdp_param
import time:      2488 |       5568 |                                 torch.distributed._composable.fsdp._fsdp_collectives
import time:      1112 |       6680 |                               torch.distributed._composable.fsdp._fsdp_param_group
import time:       833 |       7513 |                             torch.distributed._composable.fsdp._fsdp_state
import time:       792 |       8304 |                           torch.distributed._composable.fsdp._fsdp_init
import time:      1011 |      11991 |                         torch.distributed._composable.fsdp.fully_shard
import time:       848 |      87729 |                       torch.distributed._composable.fsdp
import time:      2946 |       2946 |                       torch._higher_order_ops.triton_kernel_wrap
import time:      1301 |      92976 |                     torch._dynamo.variables.functions
import time:       734 |        734 |                       torch._dynamo.create_parameter_op
import time:      1250 |       1250 |                       torch._dynamo.variables.dicts
import time:       328 |        328 |                         optree
import time:       770 |       1098 |                       torch.utils._cxx_pytree
import time:      1499 |       4579 |                     torch._dynamo.variables.user_defined
import time:      1481 |     100071 |                   torch._dynamo.variables.ctx_manager
import time:       847 |        847 |                     torch._dynamo.variables.iter
import time:      1117 |       1963 |                   torch._dynamo.variables.lists
import time:      1009 |       1009 |                     torch._dynamo._trace_wrapped_higher_order_op
import time:      2401 |       3410 |                   torch._dynamo.variables.tensor
import time:      1526 |     122146 |                 torch._dynamo.variables.builtin
import time:       971 |        971 |                 torch._dynamo.variables.distributed
import time:       921 |        921 |                       torch.onnx._exporter_states
import time:       679 |        679 |                         torch.onnx._internal
import time:       706 |        706 |                           torch._prims.context
import time:       715 |       1420 |                         torch._prims.executor
import time:       782 |        782 |                         torch.fx.passes.fake_tensor_prop
import time:      2747 |       5627 |                       torch.onnx._internal.onnxruntime
import time:       661 |        661 |                         torch.onnx.errors
import time:      1258 |       1919 |                       torch.onnx._type_utils
import time:       683 |        683 |                         torch.onnx._constants
import time:       933 |        933 |                         torch.onnx._deprecation
import time:       681 |        681 |                           torch.onnx._globals
import time:       886 |        886 |                             torch.onnx._internal.registration
import time:      1432 |       2318 |                           torch.onnx._internal.jit_utils
import time:      1488 |       4487 |                         torch.onnx.symbolic_helper
import time:       784 |        784 |                                       torch.onnx._internal.diagnostics.infra.sarif._property_bag
import time:      1499 |       2283 |                                     torch.onnx._internal.diagnostics.infra.sarif._address
import time:       999 |        999 |                                         torch.onnx._internal.diagnostics.infra.sarif._multiformat_message_string
import time:       993 |       1992 |                                       torch.onnx._internal.diagnostics.infra.sarif._artifact_content
import time:      1205 |       1205 |                                         torch.onnx._internal.diagnostics.infra.sarif._message
import time:      1177 |       2382 |                                       torch.onnx._internal.diagnostics.infra.sarif._artifact_location
import time:      1316 |       5689 |                                     torch.onnx._internal.diagnostics.infra.sarif._artifact
import time:      1493 |       1493 |                                         torch.onnx._internal.diagnostics.infra.sarif._region
import time:      1033 |       2525 |                                       torch.onnx._internal.diagnostics.infra.sarif._replacement
import time:      1111 |       3636 |                                     torch.onnx._internal.diagnostics.infra.sarif._artifact_change
import time:       929 |        929 |                                       torch.onnx._internal.diagnostics.infra.sarif._rectangle
import time:      1025 |       1953 |                                     torch.onnx._internal.diagnostics.infra.sarif._attachment
import time:      1152 |       1152 |                                             torch.onnx._internal.diagnostics.infra.sarif._location_relationship
import time:      1094 |       1094 |                                             torch.onnx._internal.diagnostics.infra.sarif._logical_location
import time:       964 |        964 |                                             torch.onnx._internal.diagnostics.infra.sarif._physical_location
import time:      1329 |       4537 |                                           torch.onnx._internal.diagnostics.infra.sarif._location
import time:       803 |        803 |                                             torch.onnx._internal.diagnostics.infra.sarif._tool_component_reference
import time:      1065 |       1868 |                                           torch.onnx._internal.diagnostics.infra.sarif._reporting_descriptor_reference
import time:       970 |        970 |                                             torch.onnx._internal.diagnostics.infra.sarif._stack_frame
import time:       872 |       1842 |                                           torch.onnx._internal.diagnostics.infra.sarif._stack
import time:      1429 |       1429 |                                           torch.onnx._internal.diagnostics.infra.sarif._web_request
import time:      1163 |       1163 |                                           torch.onnx._internal.diagnostics.infra.sarif._web_response
import time:      1522 |      12358 |                                         torch.onnx._internal.diagnostics.infra.sarif._thread_flow_location
import time:       988 |      13346 |                                       torch.onnx._internal.diagnostics.infra.sarif._thread_flow
import time:       853 |      14198 |                                     torch.onnx._internal.diagnostics.infra.sarif._code_flow
import time:       884 |        884 |                                       torch.onnx._internal.diagnostics.infra.sarif._reporting_configuration
import time:      1021 |       1905 |                                     torch.onnx._internal.diagnostics.infra.sarif._configuration_override
import time:      1194 |       1194 |                                           torch.onnx._internal.diagnostics.infra.sarif._exception
import time:      1207 |       2400 |                                         torch.onnx._internal.diagnostics.infra.sarif._notification
import time:      1442 |       3841 |                                       torch.onnx._internal.diagnostics.infra.sarif._invocation
import time:      1034 |       1034 |                                             torch.onnx._internal.diagnostics.infra.sarif._reporting_descriptor_relationship
import time:      1354 |       2387 |                                           torch.onnx._internal.diagnostics.infra.sarif._reporting_descriptor
import time:      1081 |       1081 |                                           torch.onnx._internal.diagnostics.infra.sarif._translation_metadata
import time:      1510 |       4978 |                                         torch.onnx._internal.diagnostics.infra.sarif._tool_component
import time:      1119 |       6096 |                                       torch.onnx._internal.diagnostics.infra.sarif._tool
import time:      1099 |      11036 |                                     torch.onnx._internal.diagnostics.infra.sarif._conversion
import time:      1290 |       1290 |                                     torch.onnx._internal.diagnostics.infra.sarif._edge
import time:      1053 |       1053 |                                     torch.onnx._internal.diagnostics.infra.sarif._edge_traversal
import time:       865 |        865 |                                         torch.onnx._internal.diagnostics.infra.sarif._node
import time:       808 |       1672 |                                       torch.onnx._internal.diagnostics.infra.sarif._graph
import time:       754 |        754 |                                         torch.onnx._internal.diagnostics.infra.sarif._fix
import time:       993 |        993 |                                         torch.onnx._internal.diagnostics.infra.sarif._graph_traversal
import time:      2039 |       2039 |                                         torch.onnx._internal.diagnostics.infra.sarif._result_provenance
import time:      1087 |       1087 |                                         torch.onnx._internal.diagnostics.infra.sarif._suppression
import time:      1904 |       6775 |                                       torch.onnx._internal.diagnostics.infra.sarif._result
import time:      1428 |       9874 |                                     torch.onnx._internal.diagnostics.infra.sarif._external_properties
import time:      1056 |       1056 |                                     torch.onnx._internal.diagnostics.infra.sarif._external_property_file_reference
import time:      1295 |       1295 |                                     torch.onnx._internal.diagnostics.infra.sarif._external_property_file_references
import time:      1145 |       1145 |                                       torch.onnx._internal.diagnostics.infra.sarif._run_automation_details
import time:      1103 |       1103 |                                       torch.onnx._internal.diagnostics.infra.sarif._special_locations
import time:      1112 |       1112 |                                       torch.onnx._internal.diagnostics.infra.sarif._version_control_details
import time:      1676 |       5034 |                                     torch.onnx._internal.diagnostics.infra.sarif._run
import time:      1098 |       1098 |                                     torch.onnx._internal.diagnostics.infra.sarif._sarif_log
import time:      1241 |      62637 |                                   torch.onnx._internal.diagnostics.infra.sarif
import time:      1047 |      63684 |                                 torch.onnx._internal.diagnostics.infra.formatter
import time:      3493 |      67177 |                               torch.onnx._internal.diagnostics.infra._infra
import time:       796 |        796 |                                 torch.onnx._internal.diagnostics.infra.utils
import time:       883 |        883 |                                 torch.onnx._internal.diagnostics.infra.sarif.version
import time:      2519 |       4196 |                               torch.onnx._internal.diagnostics.infra.context
import time:       662 |      72034 |                             torch.onnx._internal.diagnostics.infra
import time:       974 |      73007 |                           torch.onnx._internal.diagnostics._diagnostic
import time:      1442 |       1442 |                           torch.onnx._internal.diagnostics._rules
import time:       917 |      75365 |                         torch.onnx._internal.diagnostics
import time:       744 |        744 |                         torch.onnx._internal.onnx_proto_utils
import time:      1347 |      83556 |                       torch.onnx.utils
import time:      3874 |       3874 |                         torch.onnx.symbolic_opset9
import time:       768 |       4642 |                       torch.onnx.symbolic_caffe2
import time:       814 |        814 |                       torch.onnx.symbolic_opset7
import time:       826 |        826 |                       torch.onnx.symbolic_opset8
import time:      1033 |       1033 |                       torch.onnx.symbolic_opset10
import time:      1194 |       1194 |                       torch.onnx.symbolic_opset11
import time:       803 |        803 |                       torch.onnx.symbolic_opset12
import time:       849 |        849 |                       torch.onnx.symbolic_opset13
import time:       974 |        974 |                       torch.onnx.symbolic_opset14
import time:      1271 |       1271 |                       torch.onnx.symbolic_opset15
import time:       896 |        896 |                       torch.onnx.symbolic_opset16
import time:      1007 |       1007 |                       torch.onnx.symbolic_opset17
import time:      1052 |       1052 |                       torch.onnx.symbolic_opset18
import time:       600 |        600 |                       torch.onnx.symbolic_opset19
import time:       636 |        636 |                       torch.onnx.symbolic_opset20
import time:      1340 |       1340 |                         torch.onnx._internal.io_adapter
import time:       964 |        964 |                           torch.onnx._internal.fx.patcher
import time:       765 |        765 |                           torch.onnx._internal.fx.serialization
import time:       975 |       2703 |                         torch.onnx._internal.fx
import time:      1476 |       1476 |                           torch.onnx._internal.fx.registration
import time:       593 |       2068 |                         torch.onnx._internal.fx.decomposition_table
import time:      1257 |       7366 |                       torch.onnx._internal._exporter_legacy
import time:      1198 |     117173 |                     torch.onnx
import time:       690 |     117862 |                   torch.onnx.operators
import time:       874 |        874 |                   torch._dynamo.variables.lazy
import time:      1355 |     120090 |                 torch._dynamo.variables.higher_order_ops
import time:      2212 |       2212 |                 torch._dynamo.variables.misc
import time:      1198 |       1198 |                 torch._dynamo.variables.nn_module
import time:       769 |        769 |                 torch._dynamo.variables.optimizer
import time:       637 |        637 |                 torch._dynamo.variables.sdpa
import time:       713 |        713 |                     torch._dynamo.variables.torch_function
import time:      1110 |       1822 |                   torch._dynamo.codegen
import time:      1190 |       3012 |                 torch._dynamo.variables.torch
import time:      1121 |     271941 |               torch._dynamo.variables
import time:     22374 |     301338 |             torch._dynamo.trace_rules
import time:      1033 |       1033 |             torch._dynamo.cache_size
import time:       532 |        532 |               torch._dynamo.logging
import time:       603 |        603 |               torch._dynamo.funcname_cache
import time:      1192 |       1192 |                 torch._dynamo.side_effects
import time:       806 |        806 |                   torch._dynamo.variables.script_object
import time:      2889 |       3695 |                 torch._dynamo.variables.builder
import time:      2547 |       7433 |               torch._dynamo.output_graph
import time:     11978 |      20544 |             torch._dynamo.symbolic_convert
import time:      1728 |     362689 |           torch._dynamo.convert_frame
import time:      1210 |       1210 |           torch._dynamo.callback
import time:       655 |        655 |             torch._dynamo.comptime
import time:      1456 |       2111 |           torch._dynamo.decorators
import time:      1711 |       1711 |             torch._functorch.make_functional
import time:      2585 |       2585 |               torch._decomp.decompositions_for_rng
import time:       595 |        595 |                 torch.fx.passes.graph_transform_observer
import time:       624 |        624 |                   torch._inductor.runtime
import time:       768 |       1391 |                 torch._inductor.runtime.runtime_utils
import time:      2393 |       4378 |               torch._inductor.utils
import time:       847 |        847 |                   torch._inductor.exc
import time:      1749 |       1749 |                   torch._inductor.metrics
import time:       877 |        877 |                     torch._inductor.codegen
import time:       879 |       1756 |                   torch._inductor.codegen.cuda
import time:       698 |        698 |                   torch._inductor.codegen.cuda.cuda_env
import time:       708 |        708 |                     torch._inductor.codegen.rocm
import time:       826 |       1533 |                   torch._inductor.codegen.rocm.compile_command
import time:      2061 |       2061 |                     torch._inductor.cpu_vec_isa
import time:      1178 |       3239 |                   torch._inductor.cpp_builder
import time:      3040 |       3040 |                   torch._inductor.cudagraph_utils
import time:       885 |        885 |                   torch._inductor.runtime.compile_tasks
import time:      3953 |      17697 |                 torch._inductor.codecache
import time:      5633 |       5633 |                     torch._functorch._aot_autograd.schemas
import time:      1075 |       1075 |                     torch._functorch._aot_autograd.subclass_utils
import time:      1028 |       7735 |                   torch._functorch._aot_autograd.collect_metadata_analysis
import time:      1234 |       1234 |                   torch._functorch._aot_autograd.input_output_analysis
import time:       883 |        883 |                   torch._functorch._aot_autograd.logging_utils
import time:       825 |        825 |                   torch._functorch._aot_autograd.traced_function_transforms
import time:      4095 |      14770 |                 torch._functorch._aot_autograd.runtime_wrappers
import time:      2035 |      34501 |               torch._functorch._aot_autograd.autograd_cache
import time:       829 |        829 |                 torch._functorch._aot_autograd.dispatch_and_compile_graph
import time:      1147 |       1975 |               torch._functorch._aot_autograd.jit_compile_runtime_wrappers
import time:     14818 |      14818 |                 torch._inductor.inductor_prims
import time:      1411 |       1411 |                 torch._functorch.compile_utils
import time:      3123 |      19351 |               torch._functorch.partitioners
import time:      1402 |      64190 |             torch._functorch.aot_autograd
import time:     58908 |     124808 |           torch._dynamo.polyfills.loader
import time:      1054 |     491870 |         torch._dynamo
import time:      1092 |     492962 |       transformers.integrations.flex_attention
import time:       306 |        306 |         kernels
import time:       742 |       1047 |       transformers.integrations.hub_kernels
import time:       652 |        652 |       transformers.integrations.sdpa_attention
import time:       608 |        608 |       transformers.integrations.sdpa_paged
import time:      1416 |       1416 |       transformers.integrations.tensor_parallel
import time:      1014 |       1014 |         transformers.loss
import time:       651 |        651 |                     PIL.GimpGradientFile
import time:       810 |        810 |                     PIL.GimpPaletteFile
import time:       689 |        689 |                     PIL.ImageColor
import time:       739 |        739 |                     PIL.PaletteFile
import time:       862 |       3749 |                   PIL.ImagePalette
import time:       760 |       4509 |                 PIL.ImageOps
import time:       771 |        771 |                     modulefinder
import time:       466 |        466 |                       torchvision._internally_replaced_utils
import time:      4543 |       5009 |                     torchvision.extension
import time:    291518 |     291518 |                     torchvision._meta_registrations
import time:       786 |        786 |                               PIL.ImageDraw
import time:       636 |        636 |                                 PIL.features
import time:      4250 |       4250 |                                 PIL._imagingft
import time:      1116 |       6002 |                               PIL.ImageFont
import time:      1012 |       7798 |                             torchvision.utils
import time:      1205 |       1205 |                             torchvision.io._load_gpu_decoder
import time:      1237 |       1237 |                             torchvision.io._video_opt
import time:      5504 |       5504 |                             torchvision.io.image
import time:       321 |        321 |                               av
import time:      1255 |       1575 |                             torchvision.io.video
import time:       319 |        319 |                               av
import time:       749 |       1067 |                             torchvision.io.video_reader
import time:       701 |      19084 |                           torchvision.io
import time:        31 |      19115 |                         torchvision.io.image
import time:       472 |        472 |                           torch.utils.model_zoo
import time:       994 |       1466 |                         torchvision.datasets.utils
import time:       611 |        611 |                         torchvision.datasets.vision
import time:      1617 |      22807 |                       torchvision.datasets._optical_flow
import time:      1193 |       1193 |                       torchvision.datasets._stereo_matching
import time:       743 |        743 |                       torchvision.datasets.caltech
import time:       919 |        919 |                       torchvision.datasets.celeba
